0.247191011,0.207700403,0.238888889,0.591065292,0.073800738,0.028368794,46,ACUWIH,OC(=O)c1cc(cc(c1)C(=O)O)Cn1ccc(=c2ccn(cc2)Cc2cc(cc(c2)C(=O)O)C(=O)O)cc1,0
0.269662921,0.224988846,0.188888889,0.790378007,0.038745387,0.190070922,47,ACUWON,OC(=O)c1cc(cc(c1)C(=O)O)Cn1ccc(=c2ccn(cc2)Cc2cc(cc(c2)C(=O)O)C(=O)O)cc1,0
0.247191011,0.207700403,0.238888889,0.591065292,0.073800738,0.028368794,48,ACUXAY,OC(=O)C1=NC=N[C@@H]1C(=O)O,0
0.494382022,0.436748095,0.261111111,0.838487973,0.046125461,0.278014184,49,ACUXUU,OC(=O)c1ccc(cc1)C(=C(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,3
0.494382022,0.436748095,0.261111111,0.838487973,0.046125461,0.278014184,50,ACUYAB,OC(=O)c1ccc(cc1)C(=C(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,3
0.415730337,0.364722688,0.488888889,0.563573883,0.230627306,0.157446809,51,ADAQAA,OC(=O)c1ccc(cc1)c1ccc2c(c1)C1(c3c2ccc(c3)c2ccc(cc2)C(=O)O)c2cc(ccc2c2c1cc(cc2)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,3
0.269662921,0.224988846,0.188888889,0.790378007,0.038745387,0.190070922,52,ADARAA,OC(=O)c1cc(cc(c1)C(=O)O)/C/1=C/2C=CC(=N2)/C(=c2/cc/c(=C(C3=N/C(=C(c4[nH]c1cc4)/c1c(Br)cccc1Br)/C=C3)/c1cc(cc(c1)C(=O)O)C(=O)O)/[nH]2)/c1c(Br)cccc1Br,2
0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,53,ADASAB,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1nnn[nH]1)c1ccc(cc1)C(=O)O,3
0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,54,ADASEF,OC(=O)c1cc(cc(c1)c1ccc(cc1)c1nnn[nH]1)C(=O)O,3
0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,55,ADASIJ,OC(=O)c1cc(OCc2cc(COc3cc(cc(c3)C(=O)O)C(=O)O)cc(c2)COc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,2
0.303370787,0.252929729,0.133333333,0.841924399,0.018450185,0.014184397,56,ADASOP,OC(=O)c1cc(OCc2cc(COc3cc(cc(c3)C(=O)O)C(=O)O)cc(c2)COc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,1
0.269662921,0.224988846,0.188888889,0.790378007,0.038745387,0.190070922,57,ADASUV,OC(=O)c1cc(OCc2cc(COc3cc(cc(c3)C(=O)O)C(=O)O)cc(c2)COc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,2
0.303370787,0.252929729,0.133333333,0.841924399,0.018450185,0.014184397,58,ADATAC,OC(=O)c1cc(/N=N/c2ccc(cc2)OCc2cc(COc3ccc(cc3)/N=N/c3cc(cc(c3)C(=O)O)C(=O)O)cc(c2)COc2ccc(cc2)/N=N/c2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,3
0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,59,ADATIK,O=C(c1ccc(cc1)c1nnn[nH]1)Nc1cc(cc(c1)C(=O)O)C(=O)O,3
0.494382022,0.436748095,0.261111111,0.838487973,0.046125461,0.278014184,60,ADATOQ,C/C(=NNc1ccccn1)/c1ccc(cc1)N(c1ccc(cc1)/C(=N/Nc1ccccn1)/C)c1ccc(cc1)/C(=N/Nc1ccccn1)/C,3
0.494382022,0.436748095,0.261111111,0.838487973,0.046125461,0.278014184,61,ADATUW,C/C(=NNc1ccccn1)/c1ccc(cc1)N(c1ccc(cc1)/C(=N/Nc1ccccn1)/C)c1ccc(cc1)/C(=N/Nc1ccccn1)/C,3
0.494382022,0.436748095,0.261111111,0.838487973,0.046125461,0.278014184,62,ADAVAE,C[C@H](c1ccc(cc1)N(c1ccc(cc1)[C@@H](NNc1ccccn1)C)c1ccc(cc1)[C@@H](NNc1ccccn1)C)NNc1ccccn1,3
0.494382022,0.436748095,0.261111111,0.838487973,0.046125461,0.278014184,63,ADAVEI,C/C(=NNc1ccccn1)/c1ccc(cc1)N(c1ccc(cc1)/C(=N/Nc1ccccn1)/C)c1ccc(cc1)/C(=N/Nc1ccccn1)/C,3
0.494382022,0.436748095,0.261111111,0.838487973,0.046125461,0.278014184,64,ADAVIM,CC(=C)N(c1ccc(cc1)/C(=N/Nc1ccccn1)/C)C(=C)C,3
0.505617978,0.456406415,0.238888889,0.800687285,0.033210332,0,65,ADEGEY,OC(=O)c1ccc2c(c1)c1ccc(cc1c1c2cc(cc1)C(=O)O)C(=O)O,2
0.685393258,0.650440806,0.638888889,0.378006873,0.333948339,0.117730496,66,ADEGIA,OC(=O)c1ccc(cc1)C(=O)O,0
0.685393258,0.650440806,0.638888889,0.378006873,0.333948339,0.117730496,67,ADEGIA01,OC(=O)c1ccc(cc1)C(=O)O,0
0.303370787,0.252929729,0.133333333,0.841924399,0.018450185,0.014184397,68,ADEZUH,OC(=O)Cc1nnn[nH]1,0
0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,69,ADINCU,N,0
0.606741573,0.571057593,0.427777778,0.378006873,0.474169742,0.163120567,70,ADINUZ,[O-][n+]1ccc(cc1)c1nc(c([nH]1)C(=O)O)C(=O)O,1
0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,71,ADIPUA,O=CC(c1ccncc1)C=O,1
0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,72,ADIQAH,O=CC(c1ccncc1)C=O,1
0.269662921,0.224988846,0.188888889,0.790378007,0.038745387,0.190070922,73,ADIQEL,O/C=C(c1ccncc1)/C=O,1
0.494382022,0.436748095,0.261111111,0.838487973,0.046125461,0.278014184,74,ADIYAO,c1ccc2c(c1)[nH]c(n2)c1cc(cc(c1)c1nc2c([nH]1)cccc2)c1nc2c([nH]1)cccc2,0
0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,75,ADODAA,OC(=O)c1c[nH]nc1,2
0.606741573,0.571057593,0.427777778,0.378006873,0.474169742,0.163120567,76,ADODII,OC(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)O)(COc1ccc(cc1)C(=O)O)COCC(COc1ccc(cc1)C(=O)O)(COc1ccc(cc1)C(=O)O)COc1ccc(cc1)C(=O)O,2
0.674157303,0.627570721,0.627777778,0.378006873,0.411439114,0.217021277,77,ADODOO,OC(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)O)(COc1ccc(cc1)C(=O)O)COCC(COc1ccc(cc1)C(=O)O)(COc1ccc(cc1)C(=O)O)COc1ccc(cc1)C(=O)O,2
0.696629213,0.657690602,0.594444444,0.378006873,0.370848708,0.258156028,78,ADODUU,OC(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)O)(COc1ccc(cc1)C(=O)O)COCC(COc1ccc(cc1)C(=O)O)(COc1ccc(cc1)C(=O)O)COc1ccc(cc1)C(=O)O,2
0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,79,ADOGEH,OC(=O)c1c(N)c(C(=O)O)c(c(c1N)C(=O)O)N,2
0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,80,ADONEP,OC(=O)c1cncc(c1)C(=O)O,2
0.606741573,0.571057593,0.427777778,0.378006873,0.474169742,0.163120567,81,ADOXUP,Oc1cc(cc(c1O)S(O)(O)O)S(O)(O)O,0
0.247191011,0.207700403,0.238888889,0.591065292,0.073800738,0.028368794,82,ADUFOX,OC(=O)c1[nH]nc(c1)C(=O)O,0
0.280898876,0.223951146,0.172222222,0.824742268,0.025830258,0.258156028,83,ADUJER,[nH]1ncc(c1)c1cc(c2cn[nH]c2)c2c(c1)c1cc(cc(c1[nH]2)c1cn[nH]c1)c1cn[nH]c1,3
0.303370787,0.252929729,0.133333333,0.841924399,0.018450185,0.014184397,84,ADUROI,O=C(c1cncc(c1)C(=O)Nc1ccc(cc1)C(=O)O)Nc1ccc(cc1)C(=O)O,3
0.303370787,0.252929729,0.133333333,0.841924399,0.018450185,0.014184397,85,ADUVAZ,OC(=O)c1[nH]c(c2cc(cc(c2)C(=O)O)C(=O)O)c([nH]c1c1cc(cc(c1)C(=O)O)C(=O)O)C(=O)O,1
0.303370787,0.252929729,0.133333333,0.841924399,0.018450185,0.014184397,86,ADUWIH,OC(=O)c1cccc(c1)OCc1c(COc2cccc(c2)C(=O)O)c(COc2cccc(c2)C(=O)O)c(c(c1COc1cccc(c1)C(=O)O)COc1cccc(c1)C(=O)O)COc1cccc(c1)C(=O)O,2
0.280898876,0.223951146,0.172222222,0.824742268,0.025830258,0.258156028,87,ADUWON,OC(=O)c1cccc(c1)OCc1c(COc2cccc(c2)C(=O)O)c(COc2cccc(c2)C(=O)O)c(c(c1COc1cccc(c1)C(=O)O)COc1cccc(c1)C(=O)O)COc1cccc(c1)C(=O)O,3
0.258426966,0.211633755,0.211111111,0.70790378,0.055350554,0.120567376,88,AFADAN,n1cnn(c1)CCn1ncnc1,1
0.707865169,0.673159434,0.611111111,0.378006873,0.352398524,0.14751773,89,AFAFAR,OC(=O)c1cc(NNc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,1
0.494382022,0.436748095,0.261111111,0.838487973,0.046125461,0.278014184,90,AFENEE,C/C(=NCC/N=C(/c1ccncc1)C)/c1ccncc1,1
0.269662921,0.224988846,0.188888889,0.790378007,0.038745387,0.190070922,91,AFENOQ,OC(=O)c1cc(cc(c1)C(=O)O)Cn1ccnc1C,0
0.269662921,0.224988846,0.188888889,0.790378007,0.038745387,0.190070922,92,AFENOQ01,OC(=O)c1cc(cc(c1)C(=O)O)Cn1ccnc1C,0
0.505617978,0.456406415,0.238888889,0.800687285,0.033210332,0,93,AFIPUB,O=C1C(=O)C(=O)C1=O,0
0.269662921,0.224988846,0.188888889,0.790378007,0.038745387,0.190070922,94,AFIXAO,c1ncc[nH]1,2
0.269662921,0.224988846,0.188888889,0.790378007,0.038745387,0.190070922,95,AFIXES,c1ncc[nH]1,2
0.685393258,0.650440806,0.638888889,0.378006873,0.333948339,0.117730496,96,AFOJIO,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,0
